,ProductId,Gender,Category,SubCategory,ProductType,Colour,Usage,ProductTitle,Image,ImageURL
505,34011,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls Printed White Top,34011.jpg,http://assets.myntassets.com/v1/images/style/properties/c2c52e32e52af853214705664149f839_images.jpg
506,4193,Girls,Apparel,Topwear,Tops,Pink,Casual,Disney Kids Girl's Spaghetti Pink Pooh Top Kidswear,4193.jpg,http://assets.myntassets.com/v1/images/style/properties/db2544ac307582cd95f1481ed7e9dcb4_images.jpg
507,38287,Girls,Apparel,Topwear,Tops,Pink,Casual,Kids Ville Girls Pink Top,38287.jpg,http://assets.myntassets.com/v1/images/style/properties/87ef8116c0b4a4092e30c07d2ddc6263_images.jpg
508,40993,Girls,Apparel,Topwear,Tops,Pink,Casual,Gini and Jony Girls Pink Striped Top,40993.jpg,http://assets.myntassets.com/assets/images/40993/2018/3/14/11521029937692-Gini-and-Jony-Girls-Woven-Pink-Tops-7341521029937469-1.jpg
509,34016,Girls,Apparel,Topwear,Tops,Red,Casual,Gini and Jony Girls Red Top,34016.jpg,http://assets.myntassets.com/v1/images/style/properties/3ad59eed1f004d6dace82afa2a76c470_images.jpg
510,5414,Girls,Apparel,Topwear,Tops,Purple,Casual,Ant Kids Girl's Purple Top With Sequins Kidswear,5414.jpg,http://assets.myntassets.com/v1/images/style/properties/6c64b96f9f30afd308accb309bc56d29_images.jpg
511,38289,Girls,Apparel,Topwear,Tops,Pink,Casual,Kids Ville Girls Pink Printed Top,38289.jpg,http://assets.myntassets.com/v1/images/style/properties/da1b23c46e6c4a1b86686b0fc0914e5a_images.jpg
512,5413,Girls,Apparel,Topwear,Tops,Pink,Casual,Ant Kids Girl's Pink White Check Top Kidswear,5413.jpg,http://assets.myntassets.com/v1/images/style/properties/d2c271a99b9393acb3aebda79cfdfd5c_images.jpg
513,39337,Girls,Apparel,Bottomwear,Capris,Pink,Casual,Gini & Jony Girls Pink Pedal Pusher,39337.jpg,http://assets.myntassets.com/v1/images/style/properties/444ea1ff0439f6d9c91f2f74a067acec_images.jpg
514,46834,Girls,Apparel,Bottomwear,Capris,Blue,Casual,Gini and Jony Girls Blue Capris,46834.jpg,http://assets.myntassets.com/v1/images/style/properties/Gini-and-Jony-Girls-Blue-Capris_6a9d2bc4061d288872e391cd1a4b5ffc_images.jpg
515,8367,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Doodle Girl's I Love My Bicycle Pink Kidswear,8367.jpg,http://assets.myntassets.com/v1/images/style/properties/0d0e06e75cd193dac0d165b179ccea6d_images.jpg
516,37266,Girls,Apparel,Dress,Dresses,Navy Blue,Casual,United Colors of Benetton Girls Printed Navy Blue Dress,37266.jpg,http://assets.myntassets.com/v1/images/style/properties/d56f47e904d32b42670fe0eb3a51a663_images.jpg
517,37602,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Madagascar3 Girls Pink Printed T-Shirt,37602.jpg,http://assets.myntassets.com/v1/images/style/properties/1bff2670837d6d06151b00253c45b991_images.jpg
518,33256,Girls,Apparel,Topwear,Tshirts,Blue,Casual,Gini and Jony Girls Printed Blue T-shirt,33256.jpg,http://assets.myntassets.com/v1/images/style/properties/3f57e7154fb880bedfac424c073737a2_images.jpg
519,8358,Girls,Apparel,Topwear,Tshirts,Blue,Casual,Doodle Girl's Princess Cute Little Light Blue Kidswear,8358.jpg,http://assets.myntassets.com/v1/images/style/properties/19cd21f22b04e942ef6e69c89d2c4c5b_images.jpg
520,39330,Girls,Apparel,Bottomwear,Skirts,White,Casual,Gini & Jony Girls White Skirt,39330.jpg,http://assets.myntassets.com/v1/images/style/properties/68ce555aa0551e21e160f8f248f4eba7_images.jpg
521,8360,Girls,Apparel,Topwear,Tshirts,Yellow,Casual,Doodle Girl's Tonight Night Rock Yellow Pink Kidswear,8360.jpg,http://assets.myntassets.com/v1/images/style/properties/36402d27d97e01bed7d4dd4507581d36_images.jpg
522,43589,Girls,Apparel,Bottomwear,Capris,Pink,Casual,Gini and Jony Girls Fixed Weast Pink Capris,43589.jpg,http://assets.myntassets.com/v1/images/style/properties/4c24870203b2bd65000a539ca0cf1be3_images.jpg
523,38482,Girls,Apparel,Topwear,Tops,Yellow,Casual,Gini and Jony Girls Milan Yellow Tops,38482.jpg,http://assets.myntassets.com/v1/images/style/properties/750c2cea95d717a22e0982f291184651_images.jpg
524,33267,Girls,Apparel,Bottomwear,Shorts,Blue,Casual,Gini and Jony Girls Blue Shorts,33267.jpg,http://assets.myntassets.com/v1/images/style/properties/1c87382dfdfb47ea5548fa98282f5189_images.jpg
525,43574,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls Knits White Top,43574.jpg,http://assets.myntassets.com/v1/images/style/properties/9aad7d575abb1a81e8b6fa592e0cef99_images.jpg
526,8369,Girls,Apparel,Topwear,Tshirts,Purple,Casual,Doodle Girl's Purple Halter Neck Purple Kidswear,8369.jpg,http://assets.myntassets.com/v1/images/style/properties/e9386e781e0b0f98f19eea408bb4e96e_images.jpg
527,37633,Girls,Apparel,Topwear,Tshirts,Purple,Casual,Madagascar3 Girls Purple Printed T-Shirt,37633.jpg,http://assets.myntassets.com/v1/images/style/properties/58df87e98cc93207b9fc389b725487c3_images.jpg
528,29167,Girls,Apparel,Dress,Dresses,Red,Casual,United Colors of Benetton Girls Red Polka Dot Dress,29167.jpg,http://assets.myntassets.com/v1/images/style/properties/e963434f927a67a4cbfc412a54b852b0_images.jpg
529,37634,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Madagascar3 Girls Pink Printed T-Shirt,37634.jpg,http://assets.myntassets.com/v1/images/style/properties/77c778128524318702353b038c1ec8a3_images.jpg
530,43573,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls Knits White Top,43573.jpg,http://assets.myntassets.com/v1/images/style/properties/81ee2eb9f71976b75d402540b9bd93e4_images.jpg
531,31130,Girls,Apparel,Dress,Dresses,Pink,Casual,Gini and Jony Girls Printed Pink Dress,31130.jpg,http://assets.myntassets.com/v1/images/style/properties/15e1524d666043eb0883fb794a95a7a3_images.jpg
532,38288,Girls,Apparel,Topwear,Tops,Green,Casual,Kids Ville Girls Green Printed Top,38288.jpg,http://assets.myntassets.com/v1/images/style/properties/2f684e25c1818743748fa2013d323103_images.jpg
533,5415,Girls,Apparel,Topwear,Tshirts,Red,Casual,Ant Kids Girl's Red Little Heart Kidswear,5415.jpg,http://assets.myntassets.com/v1/images/style/properties/7a1d2f9668a4de6b1508f09ac0ccff1a_images.jpg
534,36749,Girls,Apparel,Dress,Dresses,White,Casual,Little Miss Girls Trying White Dress,36749.jpg,http://assets.myntassets.com/v1/images/style/properties/7ff81e81401a74aac4674035da7ea731_images.jpg
535,26983,Girls,Apparel,Bottomwear,Capris,Black,Casual,Jealous 21 Girls Black Trousers,26983.jpg,http://assets.myntassets.com/v1/images/style/properties/ec362cb62f496a87e40657f1928adc3c_images.jpg
536,13258,Girls,Apparel,Bottomwear,Shorts,Purple,Casual,Gini and Jony Girls Purple Shorts,13258.jpg,http://assets.myntassets.com/v1/images/style/properties/Palm-Tree-Kids-Girls-Solid-Purple-Capris_d66438322305ef19e235d09a741a3108_images.jpg
537,37202,Girls,Apparel,Bottomwear,Jeans,Grey,Casual,United Colors of Benetton Girls Washed Grey Jeans,37202.jpg,http://assets.myntassets.com/v1/images/style/properties/57869f6be3a6d523b67e3599c092d22e_images.jpg
538,34017,Girls,Apparel,Topwear,Tops,Red,Casual,Gini and Jony Girls Red Top,34017.jpg,http://assets.myntassets.com/v1/images/style/properties/1f5a75220439a8b7007ce17a15e1afb5_images.jpg
539,40995,Girls,Apparel,Bottomwear,Capris,Pink,Casual,Gini and Jony Girls Woven Pink Pedal Pusher,40995.jpg,http://assets.myntassets.com/v1/images/style/properties/450073226d7a2b698d50c45adcea0114_images.jpg
540,34010,Girls,Apparel,Topwear,Tops,Black,Casual,Gini and Jony Girls Black Top,34010.jpg,http://assets.myntassets.com/v1/images/style/properties/93df8e213a98b53c57991ecfe37a68ec_images.jpg
541,40992,Girls,Apparel,Topwear,Tops,Yellow,Casual,Gini and Jony Girls Milan Yellow Tops,40992.jpg,http://assets.myntassets.com/v1/images/style/properties/03a0507a9bed6f37cfae1df839b04e43_images.jpg
542,38286,Girls,Apparel,Topwear,Tops,Blue,Casual,Kids Ville Girls Blue Printed T-shirt,38286.jpg,http://assets.myntassets.com/v1/images/style/properties/c66234621743217b035b79ace645afd1_images.jpg
543,29166,Girls,Apparel,Dress,Dresses,Navy Blue,Casual,United Colors of Benetton Girls Polka Dot Navy Blue Dress,29166.jpg,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Girls-Polka-Dot-Navy-Blue-Dress_fb4f5a434ade4269cbb20584b1c93e71_images.jpg
544,40932,Girls,Apparel,Bottomwear,Leggings,Blue,Casual,Gini and Jony Girls Happy Style Blue Leggings,40932.jpg,http://assets.myntassets.com/v1/images/style/properties/3d1b513868833c696d76a79d1fc1a2eb_images.jpg
545,43586,Girls,Apparel,Dress,Dresses,Blue,Casual,Gini and Jony Girls Blue Saloppette,43586.jpg,http://assets.myntassets.com/v1/images/style/properties/7e9d58b38746d75be648d2affbc72197_images.jpg
546,40935,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls Core White Top,40935.jpg,http://assets.myntassets.com/v1/images/style/properties/5d4553d8cb3c8839cdf27831b3a882a4_images.jpg
547,2699,Girls,Apparel,Dress,Dresses,Pink,Casual,Disney Kids Girls Disney girl pink pooh top Kidswear,2699.jpg,http://assets.myntassets.com/v1/images/style/properties/b0adc32abb112ca04fbd6cd77c3951fa_images.jpg
548,37632,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Madagascar3 Girls Pink Printed T-Shirt,37632.jpg,http://assets.myntassets.com/v1/images/style/properties/4df37f301e937b3a7063593502a9ac7a_images.jpg
549,33266,Girls,Apparel,Topwear,Tops,Teal,Casual,Gini and Jony Girls Teal Top,33266.jpg,http://assets.myntassets.com/v1/images/style/properties/26450cc0f84c9e4547166b073d886a98_images.jpg
550,43575,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls Knits White Top,43575.jpg,http://assets.myntassets.com/v1/images/style/properties/54fc9a28ddb7829167dd41ec0e562b68_images.jpg
551,8368,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Doodle Girl's Halter Neck Pink Kidswear,8368.jpg,http://assets.myntassets.com/v1/images/style/properties/fcb8c97e14f4d985eae8bb97f79c9f2c_images.jpg
552,41010,Girls,Apparel,Bottomwear,Jeans,Navy Blue,Casual,Gini and Jony Girls Woven Navy Blue Jeans,41010.jpg,http://assets.myntassets.com/v1/images/style/properties/7743b51aaccd456aa6d98592a4cee28a_images.jpg
553,43588,Girls,Apparel,Bottomwear,Capris,White,Casual,Gini and Jony Girls Fixed Weast White Capris,43588.jpg,http://assets.myntassets.com/v1/images/style/properties/7581861830ebeb82ee5bb24c86cc526a_images.jpg
554,39755,Girls,Apparel,Bottomwear,Leggings,Pink,Casual,Gini Jony Girls Pink Leggings,39755.jpg,http://assets.myntassets.com/v1/images/style/properties/47fb8f76749741c04b8bffbdfa3ab801_images.jpg
555,8361,Girls,Apparel,Topwear,Tshirts,Green,Casual,Doodle Girl's Tonight Night Rock Light Green Kidswear,8361.jpg,http://assets.myntassets.com/v1/images/style/properties/d335032e77ab4c39f6df292e323741cc_images.jpg
556,42001,Girls,Apparel,Bottomwear,Capris,Pink,Casual,Gini and Jony Girls Kinky Pink Capris,42001.jpg,http://assets.myntassets.com/v1/images/style/properties/72ad8c68dd8f99be7c450990b4a8e2b3_images.jpg
557,5441,Girls,Apparel,Topwear,Tops,Purple,Casual,Ant Kids Girl's Check Top Purple Kidswear,5441.jpg,http://assets.myntassets.com/v1/images/style/properties/563d0cc2cf082e213bf4c57e5ca4efbe_images.jpg
558,8366,Girls,Apparel,Topwear,Tshirts,Green,Casual,Doodle Girl's I Love My Bicycle Green Kidswear,8366.jpg,http://assets.myntassets.com/v1/images/style/properties/0b098d3228dc038d6e2d85b620382a91_images.jpg
559,46835,Girls,Apparel,Bottomwear,Capris,Blue,Casual,Gini and Jony Girls Blue Capri,46835.jpg,http://assets.myntassets.com/v1/images/style/properties/80672df14a42febd4a31fd0651588cb0_images.jpg
560,33268,Girls,Apparel,Bottomwear,Shorts,Green,Casual,Gini and Jony Girls Green Shorts,33268.jpg,http://assets.myntassets.com/v1/images/style/properties/e772cf08b8fd48b500310611db8b931b_images.jpg
561,29150,Girls,Apparel,Topwear,Tops,Off White,Casual,United Colors of Benetton Girls Printed Off White Top,29150.jpg,http://assets.myntassets.com/v1/images/style/properties/1005dbd36de4cdd37e8fb73dfe12e008_images.jpg
562,33257,Girls,Apparel,Topwear,Tops,Yellow,Casual,Gini and Jony Girls Printed Yellow Top,33257.jpg,http://assets.myntassets.com/v1/images/style/properties/391996862538de5c1ab298660b58273d_images.jpg
563,8359,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Doodle Girl's Princess Cute Little Pink Kidswear,8359.jpg,http://assets.myntassets.com/v1/images/style/properties/705333ff633393a22cb5c229128afcc2_images.jpg
564,2697,Girls,Apparel,Dress,Dresses,Blue,Casual,Disney Kids Girl's Blue Pooh Kidswear,2697.jpg,http://assets.myntassets.com/v1/images/style/properties/07b19ca4b675693d79f55457c301d4bf_images.jpg
565,37267,Girls,Apparel,Dress,Dresses,Red,Casual,United Colors of Benetton Girls Red Printed Dress,37267.jpg,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Girls-Red-Printed-Dress_06324ea0ce0cb4cc0348695a608bc307_images.jpg
566,37603,Girls,Apparel,Topwear,Tshirts,Purple,Casual,Madagascar3 Girls Purple Printed T-Shirt,37603.jpg,http://assets.myntassets.com/v1/images/style/properties/26cb9d78de9ebc67bfabbe53d115b0e4_images.jpg
